return_id,order_id,customer_id,return_date,reason,refund_amount,return_status
54458,65562,9587,2024-05-30,Changed Mind,314.1,Completed
54459,241703,16270,2025-03-02,Changed Mind,318.71,Completed
54460,350794,67597,2025-07-10,Late Delivery,70.46,Approved
54461,195762,10979,2023-11-26,Changed Mind,227.69,Approved
54462,79012,66382,2023-09-23,Wrong Item,227.76,Completed
54463,414899,90989,2025-11-23,Damaged,459.61,Completed
54464,223907,14358,2024-01-13,Damaged,262.42,Completed
54465,57107,85572,2024-04-29,Late Delivery,176.78,Approved
54466,177102,77299,2024-05-13,Not as Described,370.8,Completed
54467,247905,41746,2025-11-29,Changed Mind,145.49,Completed
54468,199871,42578,2023-09-02,Not as Described,96.46,Completed
54469,331800,38944,2024-04-25,Late Delivery,304.31,Completed
54470,205181,19876,2023-02-13,Not as Described,107.13,Approved
54471,221661,19748,2024-05-24,Changed Mind,49.52,Approved
54472,283304,92127,2024-10-23,Late Delivery,365.95,Completed
54473,172767,14418,2025-03-19,Late Delivery,331.75,Completed
54474,40542,4616,2025-03-14,Not as Described,482.91,Completed
54475,199291,94726,2025-03-30,Late Delivery,17.79,Rejected
54476,131711,35912,2024-06-13,Late Delivery,156.76,Completed
54477,216531,39729,2024-04-27,Not as Described,262.3,Completed
54478,152292,74258,2025-12-10,Damaged,252.91,Completed
54479,76301,86715,2023-10-18,Changed Mind,430.08,Approved
54480,301052,16470,2025-08-26,Wrong Item,281.91,Completed
54481,431897,80649,2023-07-12,Wrong Item,379.72,Completed
54482,21953,24778,2023-02-25,Not as Described,306.72,Completed
54483,42983,17633,2024-09-14,Changed Mind,130.62,Completed
54484,284695,57173,2023-03-08,Late Delivery,66.08,Completed
54485,317785,20494,2025-10-23,Changed Mind,310.06,Completed
54486,119318,47641,2023-09-27,Late Delivery,46.08,Completed
54487,430874,42265,2023-02-19,Late Delivery,352.17,Approved
54488,411855,92217,2025-08-22,Changed Mind,247.79,Approved
54489,6893,36042,2025-12-19,Changed Mind,443.01,Completed
54490,472012,1024,2023-11-21,Damaged,419.03,Completed
54491,138037,4399,2025-10-16,Damaged,421.14,Completed
54492,146908,85252,2025-09-27,Wrong Item,492.13,Approved
54493,139847,46518,2023-09-18,Damaged,466.67,Approved
54494,262394,26138,2024-06-26,Not as Described,478.81,Approved
54495,300160,88373,2025-10-07,Changed Mind,422.62,Completed
54496,109405,29737,2023-06-10,Not as Described,328.23,Approved
54497,459872,83251,2025-11-15,Wrong Item,137.73,Completed
54498,368486,92590,2024-11-20,Changed Mind,419.92,Approved
54499,84437,67842,2024-12-02,Damaged,191.25,Completed
54500,303079,31316,2024-10-31,Changed Mind,435.44,Completed
54501,337184,3122,2025-03-09,Damaged,57.56,Completed
54502,122377,41397,2024-10-02,Changed Mind,248.26,Completed
54503,439686,39655,2023-08-14,Changed Mind,72.98,Completed
54504,24710,75530,2025-12-18,Late Delivery,490.49,Completed
54505,47783,76206,2024-01-25,Not as Described,341.27,Rejected
54506,200842,72785,2024-12-26,Not as Described,460.61,Completed
54507,109511,80254,2025-04-10,Not as Described,326.06,Completed
54508,209215,50378,2025-12-08,Not as Described,144.37,Completed
54509,109830,98312,2024-10-04,Changed Mind,280.11,Completed
54510,65287,96704,2024-12-17,Late Delivery,137.7,Completed
54511,386327,44407,2024-10-06,Changed Mind,353.62,Completed
54512,230152,30308,2023-10-11,Wrong Item,353.07,Completed
54513,356303,68967,2025-05-26,Not as Described,244.01,Completed
54514,93416,59463,2024-08-06,Late Delivery,406.62,Approved
54515,82719,71870,2024-10-22,Not as Described,228.08,Approved
54516,74499,7788,2025-09-07,Changed Mind,442.04,Completed
54517,345531,68166,2025-08-01,Late Delivery,267.32,Completed
54518,339035,17631,2024-07-11,Changed Mind,335.07,Completed
54519,437431,61199,2025-06-11,Not as Described,134.81,Completed
54520,363873,67868,2024-10-02,Changed Mind,376.55,Approved
54521,286544,47424,2024-02-03,Changed Mind,72.1,Completed
54522,410873,35138,2025-12-08,Late Delivery,365.26,Completed
54523,33194,70030,2024-12-09,Late Delivery,175.12,Rejected
54524,423234,59906,2025-07-07,Wrong Item,458.07,Approved
54525,254413,98575,2025-11-07,Damaged,265.92,Completed
54526,416193,22341,2024-04-19,Not as Described,54.6,Completed
54527,59485,6118,2025-03-01,Wrong Item,108.06,Approved
54528,384172,8413,2025-10-21,Late Delivery,366.9,Completed
54529,30825,99620,2025-06-23,Damaged,489.16,Approved
54530,352139,52694,2024-11-18,Changed Mind,51.94,Completed
54531,284766,32978,2025-03-07,Changed Mind,160.59,Completed
54532,224227,51872,2024-11-12,Late Delivery,250.41,Completed
54533,312509,28252,2023-03-20,Changed Mind,444.93,Completed
54534,223540,14831,2024-07-24,Damaged,120.89,Completed
54535,256862,99517,2023-09-28,Late Delivery,298.09,Completed
54536,157972,34543,2024-12-07,Changed Mind,159.38,Completed
54537,163626,39388,2024-06-11,Not as Described,397.8,Completed
54538,371128,1059,2023-04-11,Not as Described,274.92,Completed
54539,426691,59688,2025-06-16,Not as Described,351.26,Completed
54540,420439,43917,2025-02-03,Changed Mind,114.5,Completed
54541,251162,60327,2023-03-28,Not as Described,90.25,Completed
54542,23147,16100,2025-04-20,Damaged,333.07,Completed
54543,274982,61448,2023-06-03,Late Delivery,413.71,Completed
54544,195783,21152,2025-04-08,Late Delivery,350.49,Completed
54545,286138,66264,2025-09-21,Damaged,269.7,Completed
54546,50453,89415,2025-07-28,Changed Mind,263.57,Completed
54547,305494,38712,2023-09-07,Changed Mind,116.57,Completed
54548,119806,92057,2024-09-26,Not as Described,431.23,Rejected
54549,305150,18405,2023-08-31,Damaged,309.74,Completed
54550,491169,21426,2025-07-31,Changed Mind,42.65,Completed
54551,444830,30078,2025-09-20,Damaged,358.42,Completed
54552,468557,3072,2024-09-10,Not as Described,41.8,Approved
54553,259576,66618,2025-09-07,Not as Described,430.4,Completed
54554,399615,44306,2023-11-08,Wrong Item,107.31,Completed
54555,498229,9581,2025-01-27,Late Delivery,76.15,Completed
54556,15185,78952,2023-12-06,Late Delivery,258.51,Approved
54557,423804,87981,2024-12-18,Changed Mind,60.88,Completed
54558,38422,97512,2023-08-10,Changed Mind,451.95,Approved
54559,230145,17994,2023-02-16,Late Delivery,132.57,Completed
54560,92721,45017,2024-09-26,Not as Described,99.74,Approved
54561,306447,62640,2024-11-02,Damaged,127.23,Approved
54562,435244,73691,2025-08-20,Changed Mind,286.69,Completed
54563,27211,3427,2025-09-13,Wrong Item,301.88,Completed
54564,102088,67329,2023-11-14,Wrong Item,90.25,Approved
54565,94605,34143,2024-01-21,Late Delivery,426.21,Completed
54566,403916,14000,2023-07-04,Damaged,167.13,Completed
54567,336870,91194,2023-03-23,Changed Mind,254.6,Approved
54568,18861,24003,2025-09-12,Wrong Item,52.63,Rejected
54569,231652,43037,2024-09-07,Late Delivery,355.12,Completed
54570,158259,30961,2024-03-10,Changed Mind,239.98,Approved
54571,89942,89416,2024-09-20,Changed Mind,62.15,Completed
54572,367203,92555,2025-10-10,Not as Described,70.08,Completed
54573,368141,32482,2025-07-17,Late Delivery,160.26,Completed
54574,59327,84626,2025-01-18,Damaged,169.86,Completed
54575,319105,45927,2023-12-03,Late Delivery,73.09,Completed
54576,332661,88526,2024-10-07,Not as Described,227.32,Approved
54577,487299,94825,2023-06-29,Changed Mind,450.02,Completed
54578,229122,81880,2024-07-21,Damaged,361.44,Completed
54579,207343,69609,2025-11-13,Late Delivery,439.62,Completed
54580,68108,61196,2025-06-12,Changed Mind,268.16,Completed
54581,58837,65686,2024-02-07,Late Delivery,485.26,Completed
54582,61317,81270,2024-10-25,Damaged,319.18,Completed
54583,45964,35454,2024-08-04,Late Delivery,78.04,Completed
54584,393860,19569,2023-10-23,Wrong Item,344.99,Completed
54585,40865,47999,2024-02-10,Late Delivery,17.25,Completed
54586,440932,22934,2025-03-13,Damaged,460.23,Completed
54587,33343,35318,2023-05-28,Damaged,33.04,Completed
54588,456984,88335,2024-08-16,Wrong Item,387.09,Completed
54589,25985,67123,2025-06-02,Changed Mind,358.88,Completed
54590,283165,27111,2024-01-21,Changed Mind,198.93,Approved
54591,123462,54022,2024-08-13,Damaged,29.5,Approved
54592,101464,2239,2024-10-24,Not as Described,230.97,Approved
54593,344534,42677,2024-02-10,Not as Described,147.82,Completed
54594,6996,53559,2023-03-23,Changed Mind,269.87,Approved
54595,216358,48236,2023-07-01,Not as Described,164.44,Completed
54596,261923,97575,2026-01-19,Not as Described,167.66,Completed
54597,260452,24851,2024-06-07,Late Delivery,70.84,Approved
54598,92195,40316,2025-04-25,Damaged,442.12,Completed
54599,228385,10592,2023-03-29,Late Delivery,217.34,Completed
54600,287851,34822,2024-11-04,Not as Described,198.12,Approved
54601,75998,47834,2024-04-18,Late Delivery,324.34,Rejected
54602,347792,21344,2024-05-16,Changed Mind,284.09,Completed
54603,334200,98094,2025-12-20,Damaged,247.38,Completed
54604,389023,18750,2025-07-07,Wrong Item,136.12,Completed
54605,387046,50441,2024-07-11,Changed Mind,131.52,Approved
54606,154709,77770,2025-01-17,Damaged,48.86,Completed
54607,60247,20108,2025-06-17,Late Delivery,217.94,Approved
54608,418431,66381,2025-07-24,Not as Described,154.72,Approved
54609,462214,7402,2024-10-03,Not as Described,200.66,Completed
54610,21550,53559,2024-08-23,Late Delivery,38.6,Completed
54611,338811,83999,2025-11-06,Late Delivery,164.88,Completed
54612,486493,70612,2023-06-28,Late Delivery,278.23,Completed
54613,377349,55798,2025-07-10,Damaged,403.28,Completed
54614,405539,88352,2024-10-14,Changed Mind,14.88,Approved
54615,117498,56636,2025-11-10,Late Delivery,419.74,Completed
54616,175907,6975,2023-12-06,Wrong Item,428.91,Completed
54617,343267,81684,2023-03-15,Changed Mind,271.7,Completed
54618,281655,52375,2023-06-15,Not as Described,116.02,Completed
54619,13377,87980,2024-05-01,Damaged,432.6,Completed
54620,235888,94858,2025-07-18,Changed Mind,349.51,Approved
54621,216520,42731,2025-12-15,Late Delivery,347.67,Approved
54622,42651,13784,2023-12-20,Not as Described,177.34,Completed
54623,314761,51452,2025-12-28,Changed Mind,326.85,Completed
54624,169453,59916,2024-12-29,Late Delivery,366.46,Completed
54625,74508,74043,2025-05-12,Not as Described,456.52,Completed
54626,142996,13103,2024-12-31,Damaged,493.63,Completed
54627,476281,1436,2024-04-10,Changed Mind,140.37,Completed
54628,331040,305,2023-11-29,Damaged,48.89,Completed
54629,399516,67404,2025-05-29,Not as Described,69.58,Completed
54630,250925,56616,2024-05-14,Damaged,40.79,Completed
54631,178369,44119,2024-08-21,Late Delivery,340.81,Completed
54632,390442,29988,2025-10-12,Wrong Item,208.47,Completed
54633,216974,14384,2024-09-21,Late Delivery,67.99,Completed
54634,379231,1262,2025-05-01,Not as Described,123.76,Completed
54635,269958,94915,2025-08-08,Changed Mind,266.44,Approved
54636,328445,10036,2024-05-29,Late Delivery,347.85,Completed
54637,45865,70340,2024-12-16,Damaged,348.6,Completed
54638,291562,35157,2024-08-11,Changed Mind,211.71,Approved
54639,379941,68234,2023-06-04,Wrong Item,472.93,Approved
54640,61478,98861,2025-08-05,Late Delivery,434.37,Completed
54641,22093,60279,2024-11-19,Not as Described,345.39,Completed
54642,56015,34631,2023-10-17,Changed Mind,132.0,Rejected
54643,420370,90209,2024-11-19,Damaged,301.78,Completed
54644,373758,2483,2023-11-20,Not as Described,293.89,Approved
54645,397115,63156,2024-12-17,Not as Described,155.2,Approved
54646,417332,32016,2023-10-05,Wrong Item,486.52,Completed
54647,230493,3926,2025-04-03,Damaged,375.34,Completed
54648,114358,21863,2024-02-07,Late Delivery,230.82,Approved
54649,49823,43050,2025-01-11,Late Delivery,219.91,Approved
54650,406884,56064,2024-08-11,Changed Mind,297.36,Approved
54651,200677,11362,2023-12-02,Changed Mind,134.77,Completed
54652,340235,44266,2025-07-27,Changed Mind,84.38,Completed
54653,369472,42381,2025-04-12,Late Delivery,218.8,Completed
54654,337126,47142,2025-02-25,Wrong Item,236.64,Completed
54655,63257,71503,2025-10-12,Changed Mind,295.95,Completed
54656,68212,59961,2024-11-09,Late Delivery,266.31,Completed
54657,482008,72318,2025-08-16,Late Delivery,245.4,Rejected
54658,195649,80650,2024-03-26,Changed Mind,331.88,Rejected
54659,273543,4864,2024-11-09,Wrong Item,44.69,Rejected
54660,81832,16500,2024-12-15,Late Delivery,61.24,Completed
54661,67301,33284,2024-11-20,Late Delivery,232.6,Approved
54662,152017,88613,2025-06-14,Not as Described,360.9,Approved
54663,173564,19617,2024-08-20,Wrong Item,493.28,Completed
54664,132019,19220,2025-03-24,Damaged,497.26,Approved
54665,57618,78767,2025-11-26,Changed Mind,25.8,Completed
54666,192677,94543,2023-11-30,Wrong Item,146.52,Completed
54667,36165,55818,2023-09-15,Damaged,485.99,Completed
54668,241037,5698,2025-09-27,Wrong Item,348.08,Completed
54669,146004,18166,2025-07-18,Changed Mind,428.12,Rejected
54670,315250,36232,2025-01-23,Wrong Item,217.21,Completed
54671,489455,98770,2026-01-16,Changed Mind,156.05,Completed
54672,114909,15013,2023-06-19,Changed Mind,443.22,Completed
54673,465743,49230,2024-06-27,Damaged,442.38,Completed
54674,109090,80826,2026-01-14,Damaged,438.99,Approved
54675,419035,80744,2024-02-24,Not as Described,192.76,Rejected
54676,84948,9439,2025-11-21,Not as Described,290.76,Completed
54677,230995,28988,2024-01-05,Changed Mind,455.58,Completed
54678,289872,1524,2023-09-11,Damaged,436.8,Approved
54679,119233,16361,2025-11-05,Changed Mind,163.17,Completed
54680,458122,76426,2023-12-09,Not as Described,205.02,Completed
54681,336794,61836,2024-04-20,Late Delivery,251.67,Approved
54682,242302,28278,2024-10-29,Not as Described,412.28,Rejected
54683,303684,13311,2024-12-06,Changed Mind,224.38,Completed
54684,438962,98326,2025-05-31,Changed Mind,223.58,Completed
54685,128608,43089,2025-05-26,Wrong Item,478.61,Completed
54686,307353,38683,2026-01-26,Not as Described,22.84,Approved
54687,93972,1414,2025-01-26,Changed Mind,249.94,Completed
54688,85426,77770,2023-04-24,Changed Mind,350.54,Completed
54689,204763,90789,2024-09-04,Changed Mind,354.25,Completed
54690,353874,29988,2024-02-01,Wrong Item,370.17,Completed
54691,167331,76078,2025-10-28,Not as Described,468.82,Completed
54692,18977,5369,2024-03-15,Changed Mind,338.55,Completed
54693,321774,43364,2023-11-03,Wrong Item,287.8,Completed
54694,146950,87712,2023-11-26,Not as Described,281.04,Rejected
54695,312709,52135,2025-08-14,Changed Mind,74.93,Approved
54696,491572,80857,2025-12-04,Damaged,489.58,Approved
54697,224934,87037,2024-10-01,Changed Mind,319.85,Completed
54698,231872,91166,2025-10-26,Not as Described,100.5,Completed
54699,71076,93263,2025-06-04,Changed Mind,319.31,Rejected
54700,259212,78768,2024-10-03,Late Delivery,288.22,Completed
54701,290659,40620,2025-04-25,Wrong Item,209.34,Approved
54702,264144,97316,2023-04-24,Changed Mind,309.23,Completed
54703,119878,17379,2024-12-12,Changed Mind,395.88,Completed
54704,474169,50425,2024-07-02,Damaged,330.1,Completed
54705,438710,47013,2025-06-09,Not as Described,54.01,Approved
54706,289888,1524,2025-05-06,Not as Described,348.94,Approved
54707,416857,895,2023-06-30,Changed Mind,468.13,Completed
54708,327355,655,2026-01-03,Wrong Item,149.93,Completed
54709,455128,59797,2023-09-19,Late Delivery,439.29,Completed
54710,344772,76123,2024-02-10,Not as Described,101.75,Completed
54711,425144,22791,2025-07-12,Changed Mind,410.1,Approved
54712,288026,13022,2024-12-21,Changed Mind,282.77,Completed
54713,399170,21172,2023-12-20,Wrong Item,223.17,Completed
54714,56933,21333,2025-11-29,Late Delivery,494.23,Completed
54715,487091,98839,2024-09-24,Changed Mind,104.33,Completed
54716,358057,93127,2025-07-25,Late Delivery,260.08,Completed
54717,191853,63660,2024-10-04,Late Delivery,230.25,Completed
54718,481647,13191,2024-02-28,Changed Mind,284.7,Completed
54719,256664,1733,2023-12-18,Damaged,25.83,Completed
54720,441142,73494,2024-08-15,Changed Mind,382.18,Completed
54721,35835,61917,2023-10-23,Damaged,308.72,Completed
54722,461653,32788,2025-03-24,Changed Mind,58.61,Completed
54723,232089,30061,2024-09-08,Not as Described,412.72,Completed
54724,31412,68193,2024-12-07,Not as Described,387.18,Completed
54725,475116,32046,2025-10-21,Changed Mind,441.44,Approved
54726,398001,27670,2023-12-15,Changed Mind,484.33,Approved
54727,133307,50591,2023-11-27,Late Delivery,476.2,Completed
54728,178822,29988,2023-05-04,Late Delivery,453.95,Completed
54729,117573,91560,2024-12-21,Late Delivery,21.84,Completed
54730,198798,24104,2026-01-14,Changed Mind,15.57,Completed
54731,395993,52241,2023-07-13,Not as Described,188.92,Approved
54732,389331,89646,2024-03-08,Late Delivery,248.93,Approved
54733,115049,43942,2025-11-15,Wrong Item,291.94,Completed
54734,313642,19646,2024-03-16,Wrong Item,76.79,Rejected
54735,323253,56087,2024-01-23,Late Delivery,319.24,Completed
54736,263381,70708,2025-04-22,Late Delivery,492.28,Completed
54737,263713,52257,2025-03-17,Not as Described,159.17,Completed
54738,84956,57352,2025-11-29,Changed Mind,12.83,Approved
54739,56283,30793,2024-12-03,Not as Described,317.78,Completed
54740,337843,92197,2024-04-27,Damaged,429.62,Rejected
54741,388143,27472,2025-10-05,Changed Mind,86.11,Completed
54742,132066,27609,2025-06-11,Late Delivery,440.49,Rejected
54743,13353,92153,2025-04-20,Damaged,45.28,Completed
54744,303183,63156,2023-02-15,Changed Mind,395.93,Completed
54745,488314,29456,2025-07-30,Not as Described,164.89,Rejected
54746,339607,18707,2025-11-10,Not as Described,81.0,Rejected
54747,266428,76043,2023-03-05,Wrong Item,351.2,Approved
54748,65261,76245,2025-11-11,Wrong Item,393.32,Completed
54749,221266,80196,2023-11-19,Late Delivery,50.5,Rejected
54750,399479,28390,2024-10-13,Late Delivery,489.63,Completed
54751,209660,19883,2024-02-29,Damaged,49.22,Completed
54752,482452,30209,2023-05-22,Wrong Item,378.27,Approved
54753,223862,65034,2025-06-02,Not as Described,134.5,Completed
54754,240439,42680,2025-08-16,Changed Mind,206.69,Completed
54755,360477,33149,2024-10-21,Wrong Item,446.93,Approved
54756,307958,6610,2025-05-28,Changed Mind,88.05,Completed
54757,131259,31677,2025-08-19,Damaged,241.65,Completed
54758,66112,88,2023-04-09,Changed Mind,274.81,Completed
54759,271402,27669,2025-04-13,Damaged,399.44,Approved
54760,172614,58861,2025-08-13,Not as Described,384.61,Completed
54761,181986,73985,2023-10-15,Damaged,330.62,Completed
54762,452661,58590,2025-12-11,Wrong Item,148.87,Completed
