ticket_id,customer_id,created_date,category,priority,status,resolution_hours
94174,2822,2025-01-02,Product,High,Closed,4.2
94175,49410,2023-06-17,Other,Medium,Open,6.3
94176,39879,2023-12-06,Delivery,Low,Resolved,12.4
94177,18898,2024-07-22,Product,Medium,Resolved,5.5
94178,74634,2024-07-09,Return,Low,Closed,9.8
94179,91177,2025-12-13,Account,High,Closed,9.6
94180,52153,2023-11-05,Delivery,Critical,In Progress,25.5
94181,58936,2024-11-20,Other,Medium,Resolved,29.1
94182,16684,2023-03-22,Delivery,Low,Closed,17.9
94183,91067,2023-04-16,Other,Medium,Closed,13.5
94184,69293,2025-11-15,Account,Critical,Closed,8.9
94185,86347,2023-11-18,Product,Medium,Resolved,4.7
94186,38595,2023-03-18,Delivery,High,Closed,15.7
94187,47605,2023-04-18,Delivery,Medium,Closed,19.6
94188,77284,2024-10-24,Account,Medium,Closed,4.9
94189,65015,2025-04-19,Payment,Medium,Closed,9.2
94190,38856,2025-03-28,Delivery,Low,In Progress,2.2
94191,54776,2023-12-26,Account,Low,Closed,6.4
94192,31694,2025-05-15,Delivery,High,Resolved,5.2
94193,90251,2024-04-11,Delivery,medium,Resolved,10.6
94194,90686,2024-09-30,Delivery,Medium,Closed,14.0
94195,16366,2023-07-25,Other,Low,In Progress,7.8
94196,45607,2025-09-13,Account,Low,Closed,4.3
94197,66647,2024-11-18,Delivery,Low,Open,3.0
94198,95651,2024-12-25,Product,Critical,Closed,2.0
94199,66568,2023-02-22,Product,High,Resolved,2.7
94200,20972,2025-08-13,Other,Medium,In Progress,8.1
94201,94991,2023-10-28,Account,High,Resolved,6.1
94202,58947,2024-10-06,Account,Low,Resolved,10.2
94203,8737,2024-11-24,Other,Medium,Closed,34.1
94204,94359,2023-06-23,Other,Medium,Resolved,39.4
94205,48319,2025-11-17,Delivery,Low,Closed,21.4
94206,62902,2023-03-02,Account,Low,Closed,15.8
94207,10591,2024-04-10,Delivery,Medium,Open,4.0
94208,7307,2024-03-29,Return,Medium,Resolved,2.7
94209,1240,2024-08-07,Other,High,Resolved,2.7
94210,68410,2025-05-23,Product,High,Resolved,7.1
94211,15615,2024-12-04,Return,High,Closed,5.9
94212,57316,2025-07-16,Delivery,Low,Resolved,1.8
94213,49984,2024-09-30,Return,Low,Resolved,4.3
94214,54866,2023-09-19,Account,Low,In Progress,3.1
94215,86671,2023-02-12,Other,Medium,Closed,18.2
94216,52890,2025-01-17,Delivery,Low,Closed,2.8
94217,49152,2025-12-27,Other,Low,Closed,2.3
94218,20736,2023-08-25,Return,Medium,Resolved,18.2
94219,45279,2024-08-21,Product,Medium,Resolved,26.9
94220,550,2023-12-01,Product,Medium,Resolved,10.3
94221,73901,2024-10-06,Other,Medium,Closed,22.5
94222,3570,2023-12-17,Delivery,Medium,Resolved,13.1
94223,65694,2024-11-16,Product,High,Open,14.2
94224,6597,2023-12-17,Product,Medium,Resolved,9.8
94225,79658,2023-11-18,Delivery,Medium,Closed,2.9
94226,30614,2025-02-27,Delivery,High,Resolved,14.2
94227,61716,2025-03-26,Delivery,Medium,Resolved,8.5
94228,7551,2024-12-01,Delivery,Medium,Closed,11.6
94229,67610,2025-04-05,Product,High,Closed,27.8
94230,33676,2024-10-29,Payment,High,Resolved,9.3
94231,25746,2023-03-08,Payment,Medium,Resolved,26.9
94232,49307,2024-05-21,Other,Medium,Resolved,13.2
94233,72502,2023-08-23,Return,Low,Closed,10.1
94234,77098,2024-05-17,Other,Medium,Resolved,16.1
94235,30353,2023-08-23,Account,Medium,Resolved,8.7
94236,35775,2023-06-02,Account,High,Resolved,19.9
94237,23522,2023-05-07,Account,High,Resolved,10.8
94238,36777,2024-05-09,Payment,Low,Closed,5.9
94239,7840,2024-11-13,Payment,Medium,Closed,7.8
94240,70818,2023-04-27,Return,Low,Closed,11.9
94241,59941,2023-08-20,Return,Low,In Progress,26.7
94242,20575,2023-04-08,Return,Medium,Resolved,18.5
94243,15730,2024-01-15,Product,Medium,Resolved,3.3
94244,72318,2025-12-26,Return,Low,Open,5.3
94245,81280,2025-05-25,Delivery,Medium,Resolved,3.2
94246,32585,2024-04-21,Account,Low,Resolved,12.2
94247,6556,2024-10-29,Other,Medium,Resolved,11.3
94248,53673,2025-12-19,Product,Low,Closed,9.1
94249,87417,2023-05-13,Other,Low,Resolved,26.6
94250,82069,2025-03-19,Return,High,Resolved,3.8
94251,20115,2024-02-26,Delivery,High,Open,21.2
94252,15431,2023-10-14,Delivery,Medium,Resolved,14.7
94253,68799,2024-01-14,Product,Low,Resolved,6.8
94254,67093,2025-02-02,Product,low,Closed,4.2
94255,69413,2023-01-24,Return,Low,Resolved,10.4
94256,9976,2024-01-24,Account,Medium,Closed,4.2
94257,8381,2024-04-30,Product,Medium,Closed,4.7
94258,5067,2025-12-17,Payment,Medium,Closed,2.9
94259,86976,2023-02-04,Other,Low,Resolved,8.2
94260,21734,2025-04-23,Return,Medium,Closed,5.0
94261,29864,2024-02-05,Other,Low,Resolved,5.1
94262,13493,2024-01-13,Product,Low,Open,8.2
94263,25564,2025-06-14,Delivery,Critical,In Progress,1.9
94264,26654,2025-06-05,Return,Medium,Resolved,4.1
94265,97384,2025-11-06,Product,Medium,Resolved,3.8
94266,11746,2023-09-12,Other,Medium,Resolved,15.7
94267,84963,2024-11-09,Delivery,High,Closed,2.8
94268,3892,2024-08-05,Return,Low,Closed,10.8
94269,37750,2023-07-10,Other,High,Closed,5.3
94270,98233,2025-01-20,Delivery,Low,Resolved,6.2
94271,30595,2024-07-16,Payment,High,Resolved,8.4
94272,2720,2025-09-26,Account,Critical,Closed,2.6
94273,98659,2024-11-20,Product,Medium,In Progress,35.3
94274,39474,2025-06-10,Account,Low,Closed,3.8
94275,74116,2024-05-28,Return,Low,Closed,19.9
94276,62845,2023-08-26,Return,High,Closed,6.7
94277,39941,2023-02-12,Account,Low,Closed,2.9
94278,94516,2023-06-20,Payment,High,Closed,9.8
94279,18548,2024-12-05,Account,High,Open,2.9
94280,10132,2023-06-22,Product,Critical,Closed,6.0
94281,74212,2024-01-09,Product,Medium,Closed,13.9
94282,72362,2023-08-15,Payment,High,Resolved,20.4
94283,61036,2024-01-01,Delivery,High,Closed,2.0
94284,35316,2025-04-28,Delivery,Critical,Resolved,5.5
94285,5062,2023-02-07,Delivery,High,Closed,19.3
94286,16384,2025-07-13,Delivery,Low,Closed,23.1
94287,97251,2024-09-25,Delivery,Low,Closed,14.2
94288,48330,2024-05-15,Return,High,Resolved,27.9
94289,89860,2025-11-06,Product,Low,Resolved,6.1
94290,2001,2024-03-10,Account,Medium,Resolved,11.9
94291,61506,2023-09-15,Return,Medium,Resolved,6.9
94292,87505,2024-07-30,Return,Low,Resolved,3.2
94293,1140,2025-11-22,Product,High,Resolved,8.3
94294,52415,2023-01-10,Product,Medium,Resolved,15.4
94295,84310,2025-03-05,Delivery,Medium,Closed,5.7
94296,80147,2023-03-15,Delivery,Medium,Resolved,12.7
94297,51135,2025-01-19,Return,Low,Resolved,15.3
94298,11965,2025-04-16,Product,Medium,Closed,0.9
94299,70089,2024-04-19,Account,Critical,Resolved,2.7
94300,30896,2024-06-15,Payment,Medium,Closed,6.0
94301,72869,2024-12-19,Product,Critical,Resolved,17.0
94302,69962,2024-01-24,Other,Low,Resolved,5.4
94303,62199,2025-11-18,Account,Medium,Resolved,14.0
94304,88143,2023-06-17,Other,Medium,Resolved,13.9
94305,11590,2025-07-27,Delivery,Low,Resolved,5.1
94306,71902,2023-04-13,Return,Medium,Open,5.6
94307,25707,2024-04-29,Product,Low,In Progress,5.1
94308,24063,2025-10-21,Product,High,Closed,15.7
94309,16980,2024-03-24,Other,Medium,Resolved,2.8
94310,79798,2023-06-19,Product,High,Resolved,3.0
94311,31580,2025-04-30,Delivery,High,Closed,3.4
94312,60833,2023-09-25,Return,Low,Closed,9.1
94313,62004,2024-11-11,Delivery,Low,Resolved,16.0
94314,43952,2023-04-06,Payment,Medium,Resolved,7.0
94315,93178,2025-10-28,Product,Medium,Closed,13.1
94316,5239,2023-07-12,Other,High,Closed,7.7
94317,95612,2023-03-24,Product,High,Resolved,5.6
94318,47839,2023-09-01,Other,High,In Progress,2.5
94319,59109,2024-12-07,Other,Low,Closed,13.1
94320,28331,2025-09-13,Return,Medium,In Progress,4.4
94321,61083,2024-06-18,Delivery,Medium,Resolved,3.0
94322,63749,2024-02-20,Payment,Medium,Closed,7.4
94323,5122,2023-03-06,Payment,Low,Open,2.7
94324,2188,2025-07-23,Payment,Low,Closed,10.2
94325,39885,2023-08-24,Account,Low,Resolved,3.1
94326,36537,2025-03-10,Payment,Medium,Resolved,1.2
94327,61117,2024-10-17,Product,High,In Progress,12.8
94328,20132,2024-01-29,Delivery,Medium,Resolved,4.2
94329,12521,2023-07-19,Delivery,Medium,In Progress,12.7
94330,25292,2024-04-19,Product,Medium,Resolved,3.4
94331,30877,2024-01-05,Delivery,Low,Closed,25.8
94332,24463,2025-08-02,Account,High,Resolved,7.3
94333,74908,2024-07-13,Account,High,Resolved,18.7
94334,71215,2024-04-19,Delivery,Medium,Resolved,13.9
94335,39444,2025-10-05,Delivery,Medium,Closed,5.1
94336,50026,2024-03-15,Product,Medium,Closed,11.4
94337,25297,2025-06-16,Product,Low,Resolved,2.4
94338,88721,2023-12-16,Return,High,Resolved,15.0
94339,59344,2023-08-04,Return,Low,Resolved,3.9
94340,64769,2025-10-16,Delivery,Medium,Closed,9.8
94341,24530,2025-09-15,Product,Low,Resolved,5.9
94342,49593,2025-02-01,Return,Medium,Closed,2.1
94343,18763,2023-12-21,Payment,Low,Closed,3.1
94344,73730,2024-02-08,Product,High,Resolved,1.8
94345,98872,2023-05-20,Delivery,Low,Closed,20.2
94346,85220,2023-10-13,Other,High,Resolved,23.6
94347,91898,2025-01-12,Payment,Medium,Open,12.3
94348,92693,2025-02-03,Payment,Medium,Closed,5.3
94349,49473,2025-03-28,Other,medium,Closed,5.9
94350,11885,2024-05-28,Product,medium,Closed,4.0
94351,80796,2023-05-29,Delivery,Medium,Closed,5.3
94352,88795,2023-05-05,Return,Medium,In Progress,9.8
94353,99675,2024-09-18,Delivery,Low,Resolved,13.2
94354,73394,2024-01-01,Product,Low,Resolved,2.8
94355,27293,2024-12-03,Account,Medium,Closed,13.9
94356,95286,2024-04-11,Other,Medium,Closed,9.0
94357,60083,2025-06-21,Account,Low,Resolved,8.3
94358,19248,2023-06-20,Account,Low,Resolved,46.8
94359,83401,2024-06-11,Delivery,Medium,Closed,4.0
94360,24316,2025-11-08,Product,Low,Closed,5.4
94361,93280,2025-11-30,Product,Medium,Resolved,6.8
94362,98271,2025-01-28,Product,High,Resolved,3.7
94363,30958,2023-03-23,Return,Critical,Resolved,15.1
94364,14479,2025-01-12,Payment,High,Closed,11.3
94365,76060,2023-01-27,Delivery,Low,Resolved,14.4
94366,94014,2023-11-19,Other,Medium,Resolved,2.4
94367,13686,2023-11-25,Return,Medium,Resolved,9.7
94368,71324,2023-11-21,Account,Low,Resolved,2.6
94369,38895,2023-01-15,Product,High,Closed,18.2
94370,24885,2023-03-16,Delivery,High,In Progress,7.0
94371,10833,2023-09-07,Product,High,In Progress,9.6
94372,58994,2023-08-21,Payment,Low,Resolved,11.3
94373,17663,2024-09-17,Delivery,medium,Closed,6.0
94374,60029,2025-07-05,Delivery,Low,In Progress,17.8
94375,64053,2025-10-08,Account,Low,Closed,2.3
94376,14836,2025-01-14,Delivery,Medium,Resolved,24.8
94377,12303,2024-06-02,Product,High,Resolved,1.9
94378,53622,2023-01-12,Delivery,Medium,Resolved,4.3
94379,84957,2025-02-16,Delivery,Low,Open,6.1
94380,97317,2025-08-24,Delivery,Medium,Closed,14.6
94381,22180,2025-12-19,Product,Medium,Resolved,11.9
94382,8987,2023-12-29,Return,Medium,Open,4.4
94383,1217,2023-09-29,Account,Low,Resolved,15.2
94384,27321,2024-03-27,Account,Medium,Resolved,9.0
94385,56531,2024-01-17,Return,High,Closed,8.7
94386,35598,2024-02-17,Delivery,Medium,Closed,5.8
94387,96845,2024-05-16,Payment,High,Resolved,10.0
94388,21279,2023-10-07,Payment,Low,Resolved,6.6
94389,15472,2023-03-01,Return,Medium,Closed,16.8
94390,11631,2023-08-10,Return,Low,Closed,14.6
94391,50319,2023-03-17,Account,Medium,In Progress,8.7
94392,55932,2024-02-02,Delivery,Medium,Closed,6.1
94393,77645,2024-05-04,Account,Medium,Resolved,29.9
94394,54312,2023-10-27,Return,Medium,Resolved,25.5
94395,70368,2025-05-25,Account,Medium,Resolved,30.2
94396,12681,2023-08-26,Product,Medium,Resolved,26.8
94397,33227,2024-04-21,Return,Low,Closed,35.0
94398,7027,2025-06-16,Delivery,Low,In Progress,3.6
94399,52332,2025-12-16,Delivery,Medium,Resolved,12.1
94400,16693,2024-05-08,Delivery,Medium,Closed,6.9
94401,76418,2024-06-11,Return,Low,Closed,29.9
94402,37316,2024-10-20,Payment,High,Resolved,12.9
94403,75816,2023-09-04,Delivery,Low,Closed,7.7
94404,30473,2023-07-24,Account,Medium,In Progress,6.3
94405,82579,2024-12-15,Other,Low,Resolved,21.9
94406,42079,2023-11-02,Product,Low,Resolved,12.7
94407,79136,2023-01-27,Return,Medium,Closed,3.3
94408,80290,2025-04-13,Delivery,Low,Resolved,9.1
94409,16733,2025-04-09,Account,Low,Closed,3.7
94410,83086,2025-12-04,Account,Medium,Closed,4.6
94411,89020,2023-02-16,Delivery,Medium,Resolved,3.1
94412,47818,2025-08-16,Delivery,Medium,Resolved,7.0
94413,88250,2025-06-22,Product,Medium,Resolved,4.1
94414,33940,2024-03-21,Delivery,Low,Resolved,10.2
94415,65729,2025-06-24,Return,Low,Resolved,3.4
94416,47308,2025-02-05,Account,Low,Resolved,4.8
94417,19177,2025-04-26,Return,Critical,Resolved,31.6
94418,57962,2025-06-08,Other,Medium,Open,1.9
94419,92817,2024-10-29,Product,Low,In Progress,2.5
94420,5931,2024-03-03,Delivery,Medium,Resolved,24.9
94421,60834,2024-08-10,Product,Low,Resolved,11.8
94422,68108,2025-08-19,Return,High,Closed,6.7
94423,78668,2025-07-15,Other,High,Open,14.1
94424,76170,2025-11-04,Product,Low,Resolved,4.5
94425,66618,2024-04-10,Delivery,Low,Resolved,3.2
94426,17236,2025-05-03,Other,Medium,Closed,15.0
94427,56541,2023-08-28,Return,High,Resolved,7.9
94428,67291,2025-07-17,Other,Medium,In Progress,2.7
94429,53133,2024-02-20,Account,Medium,Closed,5.5
94430,48011,2025-01-24,Delivery,Low,Resolved,22.0
94431,23079,2024-05-13,Other,Low,Resolved,7.4
94432,70292,2023-06-13,Product,Low,Resolved,10.7
94433,86000,2025-04-21,Product,Medium,Closed,34.0
94434,27545,2025-09-25,Delivery,Medium,Closed,5.4
94435,50516,2025-06-24,Payment,Low,Resolved,21.6
94436,8268,2025-01-29,Delivery,Medium,Resolved,8.4
94437,31727,2024-09-01,Delivery,Medium,Resolved,16.7
94438,79259,2025-03-27,Account,Critical,Closed,2.3
94439,92953,2024-07-09,Delivery,Low,Resolved,4.6
94440,56280,2023-11-23,Account,Medium,Open,12.4
94441,46553,2025-11-10,Delivery,Low,Resolved,13.3
94442,39505,2025-10-28,Product,Medium,In Progress,9.5
94443,44053,2023-09-27,Product,Low,Closed,18.1
94444,84046,2024-01-28,Payment,low,Resolved,6.3
94445,18801,2023-11-04,Product,Low,Resolved,1.2
94446,41125,2024-05-29,Delivery,High,Resolved,24.0
94447,70227,2024-11-13,Product,Medium,Resolved,14.5
94448,11569,2025-02-11,Payment,Medium,Resolved,17.2
94449,56004,2023-06-22,Product,Low,Resolved,6.7
94450,52940,2025-02-12,Payment,Medium,In Progress,9.2
94451,69998,2023-07-16,Return,Low,Closed,3.0
94452,77880,2023-09-29,Product,Medium,Resolved,61.4
94453,52903,2023-03-26,Return,Low,In Progress,4.1
94454,88990,2023-05-04,Account,Medium,Closed,3.6
94455,21184,2023-11-08,Return,Low,Resolved,9.7
94456,17750,2025-01-03,Payment,Medium,Resolved,2.7
94457,83302,2025-06-09,Return,Low,Closed,14.5
94458,18064,2024-07-06,Return,Medium,Closed,6.7
94459,10459,2023-11-19,Delivery,Medium,Resolved,6.6
94460,44807,2025-05-11,Delivery,Medium,In Progress,77.8
94461,78160,2025-04-13,Product,Low,Resolved,5.8
94462,31579,2025-05-01,Product,High,Closed,3.3
94463,21378,2023-08-06,Account,High,In Progress,5.2
94464,6836,2023-11-15,Payment,Low,Closed,22.7
94465,76292,2023-11-23,Other,Low,In Progress,1.7
94466,31325,2025-08-02,Account,Medium,Resolved,19.2
94467,60855,2024-07-06,Account,High,Resolved,18.2
94468,39559,2025-12-30,Product,Low,Resolved,4.7
94469,24854,2024-03-23,Account,Low,In Progress,3.1
94470,33471,2023-11-21,Account,Medium,Resolved,18.6
94471,2504,2023-01-27,Return,Low,Resolved,5.0
94472,3316,2025-11-20,Delivery,High,Resolved,6.8
94473,95940,2024-04-04,Delivery,Medium,In Progress,6.3
94474,82331,2024-03-31,Return,Medium,Closed,17.4
94475,11985,2025-12-16,Delivery,Low,Closed,13.1
94476,39364,2023-12-31,Delivery,High,Closed,2.3
94477,89429,2023-02-19,Payment,Low,Resolved,7.7
94478,9930,2023-11-22,Product,Medium,Resolved,4.1
94479,9787,2023-08-17,Product,Medium,Closed,6.5
94480,49612,2023-04-08,Other,Low,Open,16.3
94481,77624,2025-04-18,Product,Medium,In Progress,3.6
94482,87529,2023-11-06,Other,Medium,Resolved,5.7
94483,719,2024-12-23,Payment,low,Closed,18.8
94484,51947,2024-01-08,Product,Medium,Resolved,5.1
94485,84449,2024-06-17,Other,Medium,Closed,26.6
94486,61749,2025-03-13,Account,High,Closed,9.2
94487,15353,2025-11-25,Payment,High,Closed,5.3
94488,6279,2024-03-10,Product,Low,Resolved,9.8
94489,33643,2024-02-11,Product,Medium,Closed,30.2
94490,69620,2024-06-30,Payment,Medium,Closed,17.1
94491,84959,2023-03-30,Delivery,Medium,Resolved,3.6
94492,79200,2023-03-25,Payment,Low,Resolved,5.3
94493,8052,2023-11-07,Product,Medium,Resolved,3.8
94494,40925,2024-02-01,Delivery,Medium,In Progress,4.4
94495,70531,2025-06-10,Account,Medium,Closed,8.0
94496,35068,2024-04-15,Return,Medium,Resolved,1.6
94497,36627,2024-03-29,Payment,High,Closed,29.9
94498,58411,2024-01-18,Product,Medium,Closed,9.5
94499,21526,2024-05-25,Payment,Low,In Progress,10.1
94500,82977,2025-10-24,Return,Low,Resolved,9.9
94501,31889,2024-01-23,Payment,Low,Resolved,14.6
94502,64370,2023-03-21,Payment,High,Resolved,13.0
94503,77705,2023-09-05,Delivery,Medium,Resolved,7.2
94504,43002,2023-09-27,Other,High,Resolved,8.1
94505,2613,2024-11-13,Product,High,Closed,2.3
94506,60056,2024-09-07,Delivery,Medium,Resolved,4.9
94507,31489,2023-03-15,Product,Medium,Resolved,10.9
94508,57891,2025-03-26,Product,Low,Closed,22.0
94509,94965,2025-09-11,Return,Low,Closed,8.2
94510,9892,2024-04-16,Account,Low,Closed,6.9
94511,1717,2024-04-11,Delivery,High,Open,10.0
94512,89335,2023-09-10,Other,High,Closed,9.4
94513,7697,2023-05-08,Other,Critical,Closed,24.8
94514,2870,2023-10-10,Account,Medium,Resolved,11.2
94515,95089,2025-12-26,Account,Medium,In Progress,5.1
94516,66993,2023-09-17,Product,Low,Closed,5.6
94517,59772,2023-03-26,Delivery,Medium,Closed,8.5
94518,69850,2025-04-28,Product,Low,Closed,4.3
94519,72391,2025-10-24,Delivery,Low,Closed,5.7
94520,16967,2023-11-23,Product,High,Resolved,6.1
94521,5465,2024-05-07,Product,Medium,Closed,6.5
94522,5781,2023-04-03,Product,Low,Resolved,10.9
94523,9006,2023-06-21,Account,Medium,Closed,33.8
94524,77844,2025-09-09,Delivery,Medium,Resolved,6.3
94525,94351,2023-07-24,Payment,Low,Closed,3.6
94526,57063,2024-03-21,Delivery,Low,In Progress,14.5
94527,38586,2023-11-05,Delivery,High,In Progress,7.1
94528,55030,2023-07-28,Delivery,Medium,Closed,32.8
94529,4016,2025-02-22,Return,Medium,Resolved,6.8
94530,85417,2024-03-01,Delivery,High,Resolved,20.2
94531,55257,2024-03-05,Other,High,Closed,16.6
94532,75072,2023-04-16,Product,High,Resolved,2.5
94533,39089,2024-06-24,Product,High,In Progress,1.3
94534,33891,2024-09-16,Return,Medium,Open,13.0
94535,14229,2025-10-16,Other,Low,Resolved,14.1
94536,81948,2024-02-11,Account,Medium,Closed,22.1
94537,39244,2024-08-08,Return,Medium,Resolved,4.3
94538,24733,2025-08-30,Return,Medium,Resolved,28.3
94539,18709,2024-09-01,Product,Low,Resolved,6.5
94540,98224,2024-05-19,Product,Low,Closed,3.8
94541,19556,2024-12-12,Delivery,Medium,Resolved,10.9
94542,93030,2025-09-16,Product,Medium,Closed,24.7
94543,67292,2025-07-23,Delivery,Low,Closed,3.3
94544,14290,2023-12-06,Delivery,High,Closed,3.7
94545,14840,2024-12-12,Delivery,Medium,Resolved,13.2
94546,26917,2025-03-28,Other,High,Resolved,5.3
94547,93890,2024-11-27,Product,Medium,Open,4.7
94548,25608,2025-07-31,Delivery,Low,Resolved,8.3
94549,82270,2025-03-14,Product,High,Closed,6.8
94550,98133,2025-10-21,Product,Medium,Closed,2.3
94551,39433,2024-09-04,Product,Low,Closed,24.0
94552,80701,2023-05-06,Payment,Low,Resolved,8.9
94553,61501,2023-09-16,Return,Low,Resolved,2.1
94554,73153,2025-02-01,Account,Medium,Closed,4.5
94555,72754,2024-01-24,Return,Low,Closed,13.3
94556,332,2024-09-28,Delivery,Medium,Closed,2.3
94557,97478,2025-10-14,Other,Low,Resolved,3.5
94558,26354,2023-08-28,Return,Low,Resolved,3.8
94559,5065,2023-05-06,Payment,Medium,Resolved,44.1
94560,89006,2025-05-16,Other,Medium,Closed,5.2
94561,32946,2024-10-09,Return,Medium,Closed,18.4
94562,27162,2024-12-23,Other,Medium,Resolved,1.7
94563,76768,2024-03-26,Return,Medium,Resolved,15.5
94564,53817,2025-08-31,Delivery,Low,Resolved,17.7
94565,94555,2025-10-02,Return,Medium,Closed,15.6
94566,90894,2023-03-29,Return,Medium,Open,4.8
94567,15349,2024-02-06,Product,Low,Resolved,4.9
94568,4832,2023-07-14,Product,Medium,Resolved,3.1
94569,46807,2023-09-30,Delivery,High,Closed,3.5
94570,26973,2024-04-09,Account,Medium,Open,26.7
94571,84974,2025-02-02,Return,Low,Closed,10.4
94572,20309,2025-02-24,Delivery,Medium,Closed,11.0
94573,81367,2024-01-03,Account,Low,Closed,4.9
94574,99771,2025-11-08,Account,Medium,Resolved,7.5
94575,66695,2025-03-05,Delivery,Medium,Closed,12.2
94576,84122,2025-07-07,Account,Medium,Resolved,9.5
94577,7952,2025-09-04,Return,Low,Closed,13.5
94578,98349,2025-08-23,Return,Low,In Progress,3.7
94579,34430,2023-03-17,Delivery,Medium,Closed,2.1
94580,95297,2024-05-25,Other,Low,Closed,8.4
94581,57303,2024-06-19,Payment,Medium,Resolved,2.4
94582,61632,2024-11-09,Return,Low,Resolved,17.0
94583,60177,2023-10-21,Payment,medium,Resolved,4.5
94584,63565,2023-06-24,Delivery,Low,Open,7.6
94585,63685,2025-01-08,Payment,Medium,Resolved,8.3
94586,45031,2024-10-30,Product,Low,Resolved,9.8
94587,3759,2024-02-19,Payment,Low,Resolved,4.5
94588,43855,2025-11-16,Delivery,Medium,Closed,4.1
94589,71690,2024-03-18,Return,Low,Open,5.3
94590,9248,2025-03-10,Product,Low,Closed,6.9
94591,54577,2024-03-09,Other,Low,Closed,4.4
94592,57423,2025-07-01,Payment,High,Closed,7.8
94593,72136,2024-12-16,Product,Medium,Resolved,4.6
94594,18990,2024-02-01,Delivery,Low,Open,6.8
94595,73674,2023-08-20,Other,Medium,Open,4.0
94596,33343,2024-01-21,Payment,Low,In Progress,2.1
94597,78415,2024-02-24,Account,Low,Closed,11.2
94598,70190,2025-12-16,Delivery,medium,Resolved,6.8
94599,50700,2025-06-11,Delivery,Low,Resolved,2.6
94600,33389,2024-02-20,Other,Medium,In Progress,19.8
94601,52222,2025-04-30,Delivery,Low,Resolved,8.6
94602,53359,2025-03-22,Delivery,Medium,Closed,3.1
